#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
601	NM_001318832	chr16	+	2098202	2138721	2098270	2138611	40	2098202,2098587,2100400,2103342,2104296,2105402,2106196,2106644,2107105,2108747,2110670,2111871,2112497,2112972,2114272,2115519,2120456,2121510,2121784,2122241,2122849,2124200,2125799,2126068,2126491,2129035,2129276,2129557,2130165,2131595,2133695,2134228,2134951,2135230,2136193,2136732,2137863,2138048,2138227,2138446,	2098274,2098754,2100487,2103453,2104441,2105520,2106245,2106770,2107179,2108874,2110814,2112009,2112601,2113054,2114428,2115636,2120579,2121617,2121935,2122364,2122984,2124390,2125893,2126171,2126586,2129197,2129429,2129670,2130378,2131799,2133817,2134716,2135027,2135323,2136380,2136872,2137942,2138140,2138326,2138721,	0	TSC2	cmpl	cmpl	0,1,0,0,0,1,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,2,0,2,2,2,1,1,1,0,2,0,0,1,0,1,0,0,
601	NM_001363528	chr16	+	2097895	2138721	2098616	2138611	40	2097895,2098587,2100400,2103342,2104296,2105402,2106196,2106644,2107105,2108747,2110670,2111871,2112497,2112972,2114272,2115519,2120456,2121510,2121784,2122241,2122849,2124200,2125799,2126068,2126491,2129032,2129276,2129557,2130165,2131595,2133695,2134228,2134951,2135230,2136193,2136732,2137863,2138048,2138227,2138446,	2098066,2098754,2100487,2103453,2104441,2105520,2106245,2106770,2107179,2108874,2110814,2112009,2112601,2113054,2114428,2115636,2120579,2121617,2121935,2122364,2122984,2124390,2125893,2126171,2126586,2129197,2129429,2129670,2130378,2131799,2133817,2134716,2135027,2135323,2136380,2136872,2137942,2138140,2138326,2138721,	0	TSC2	cmpl	cmpl	-1,0,0,0,0,1,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,2,0,2,2,2,1,1,1,0,2,0,0,1,0,1,0,0,
601	NM_001370404	chr16	+	2097985	2139491	2098616	2138611	41	2097985,2098587,2100400,2103342,2104296,2105402,2106196,2106644,2107105,2108747,2110670,2111871,2112497,2112972,2114272,2115519,2120456,2121510,2121784,2122241,2122849,2124200,2125799,2126068,2126491,2129035,2129276,2129557,2130165,2131595,2132436,2133695,2134228,2134951,2135230,2136193,2136732,2137863,2138048,2138227,2138446,	2098066,2098754,2100487,2103453,2104441,2105520,2106245,2106770,2107179,2108874,2110814,2112009,2112601,2113054,2114428,2115636,2120579,2121617,2121935,2122364,2122984,2124390,2125893,2126171,2126586,2129197,2129429,2129670,2130378,2131799,2132505,2133817,2134716,2135027,2135323,2136380,2136872,2137942,2138140,2138326,2139491,	0	TSC2	cmpl	cmpl	-1,0,0,0,0,1,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,2,0,2,2,2,1,1,1,1,0,2,0,0,1,0,1,0,0,
601	NM_001370405	chr16	+	2097985	2139491	2098616	2138611	41	2097985,2098587,2100400,2103342,2104296,2105402,2106196,2106644,2107105,2108747,2110670,2111871,2112497,2112972,2114272,2115519,2120456,2121510,2121784,2122241,2122849,2124200,2125799,2126068,2126491,2129032,2129276,2129557,2130165,2131595,2132436,2133695,2134228,2134951,2135230,2136193,2136732,2137863,2138048,2138239,2138446,	2098066,2098754,2100487,2103453,2104441,2105520,2106245,2106770,2107179,2108874,2110814,2112009,2112601,2113054,2114428,2115636,2120579,2121617,2121935,2122364,2122984,2124390,2125893,2126171,2126586,2129197,2129429,2129670,2130378,2131799,2132505,2133817,2134716,2135027,2135323,2136380,2136872,2137942,2138140,2138326,2139491,	0	TSC2	cmpl	cmpl	-1,0,0,0,0,1,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,2,0,2,2,2,1,1,1,1,0,2,0,0,1,0,1,0,0,
601	NM_021055	chr16	+	2097985	2138721	2098616	2138611	41	2097985,2098587,2100400,2103342,2104296,2105402,2106196,2106644,2107105,2108747,2110670,2111871,2112497,2112972,2114272,2115519,2120456,2121510,2121784,2122241,2122849,2124200,2125799,2126068,2126491,2129032,2129276,2129557,2130165,2131595,2132436,2133695,2134228,2134951,2135230,2136193,2136732,2137863,2138048,2138227,2138446,	2098066,2098754,2100487,2103453,2104441,2105520,2106245,2106770,2107179,2108874,2110814,2112009,2112601,2113054,2114428,2115636,2120579,2121617,2121935,2122364,2122984,2124390,2125893,2126171,2126586,2129197,2129429,2129670,2130378,2131799,2132505,2133817,2134716,2135027,2135323,2136380,2136872,2137942,2138140,2138326,2138721,	0	TSC2	cmpl	cmpl	-1,0,0,0,0,1,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,2,0,2,2,2,1,1,1,1,0,2,0,0,1,0,1,0,0,
765	NM_024675	chr16	-	23614485	23652631	23614779	23652478	13	23614485,23619184,23625324,23632682,23634289,23635329,23637556,23640524,23640960,23646182,23649170,23649390,23652430,	23614990,23619333,23625412,23632799,23634451,23635415,23637718,23640596,23641790,23647655,23649273,23649450,23652631,	0	PALB2	cmpl	cmpl	2,0,2,2,2,0,0,0,1,1,0,0,0,
642	NM_000546	chr17	-	7571738	7590808	7572926	7579912	11	7571738,7573926,7576852,7577018,7577498,7578176,7578370,7579311,7579699,7579838,7590694,	7573008,7574033,7576926,7577155,7577608,7578289,7578554,7579590,7579721,7579940,7590808,	0	TP53	cmpl	cmpl	2,0,1,2,0,1,0,0,2,0,-1,
109	NM_001005862	chr17	+	37844346	37884911	37863259	37884297	30	37844346,37844948,37849513,37851240,37863242,37864573,37865570,37866065,37866338,37866592,37868180,37868574,37871538,37871698,37871992,37872553,37872767,37873572,37876039,37879571,37879790,37880164,37880978,37881301,37881579,37881959,37882814,37883067,37883547,37883941,	37844531,37845053,37849578,37851434,37863394,37864787,37865705,37866134,37866454,37866734,37868300,37868701,37871612,37871789,37872192,37872686,37872858,37873733,37876087,37879710,37879913,37880263,37881164,37881457,37881655,37882106,37882912,37883256,37883800,37884911,	0	ERBB2	cmpl	cmpl	-1,-1,-1,-1,0,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,1,
642	NM_001126112	chr17	-	7571719	7590868	7572926	7579912	11	7571719,7573926,7576852,7577018,7577498,7578176,7578370,7579311,7579699,7579838,7590694,	7573008,7574033,7576926,7577155,7577608,7578289,7578554,7579590,7579721,7579937,7590868,	0	TP53	cmpl	cmpl	2,0,1,2,0,1,0,0,2,0,-1,
642	NM_001126113	chr17	-	7571719	7590868	7576536	7579912	12	7571719,7573926,7576524,7576852,7577018,7577498,7578176,7578370,7579311,7579699,7579838,7590694,	7573008,7574033,7576584,7576926,7577155,7577608,7578289,7578554,7579590,7579721,7579940,7590868,	0	TP53	cmpl	cmpl	-1,-1,0,1,2,0,1,0,0,2,0,-1,
642	NM_001126114	chr17	-	7571719	7590868	7576624	7579912	12	7571719,7573926,7576524,7576852,7577018,7577498,7578176,7578370,7579311,7579699,7579838,7590694,	7573008,7574033,7576657,7576926,7577155,7577608,7578289,7578554,7579590,7579721,7579940,7590868,	0	TP53	cmpl	cmpl	-1,-1,0,1,2,0,1,0,0,2,0,-1,
642	NM_001126115	chr17	-	7571719	7578811	7572926	7578533	7	7571719,7573926,7576852,7577018,7577498,7578176,7578370,	7573008,7574033,7576926,7577155,7577608,7578289,7578811,	0	TP53	cmpl	cmpl	2,0,1,2,0,1,0,
642	NM_001126116	chr17	-	7571719	7578811	7576624	7578533	8	7571719,7573926,7576524,7576852,7577018,7577498,7578176,7578370,	7573008,7574033,7576657,7576926,7577155,7577608,7578289,7578811,	0	TP53	cmpl	cmpl	-1,-1,0,1,2,0,1,0,
642	NM_001126117	chr17	-	7571719	7578811	7576536	7578533	8	7571719,7573926,7576524,7576852,7577018,7577498,7578176,7578370,	7573008,7574033,7576584,7576926,7577155,7577608,7578289,7578811,	0	TP53	cmpl	cmpl	-1,-1,0,1,2,0,1,0,
642	NM_001126118	chr17	-	7571719	7590868	7572926	7579569	10	7571719,7573926,7576852,7577018,7577498,7578176,7578370,7579311,7579699,7590694,	7573008,7574033,7576926,7577155,7577608,7578289,7578554,7579590,7579940,7590868,	0	TP53	cmpl	cmpl	2,0,1,2,0,1,0,0,-1,-1,
104	NM_001142571	chr17	-	33419240	33446777	33427971	33446632	10	33419240,33428219,33430272,33430472,33433404,33434006,33434384,33443877,33446129,33446550,	33428055,33428384,33430343,33430563,33433500,33434141,33434466,33444056,33446191,33446777,	0	RAD51D	cmpl	cmpl	0,0,1,0,0,0,2,0,1,0,
642	NM_001276695	chr17	-	7571719	7590808	7576536	7579569	12	7571719,7573926,7576524,7576852,7577018,7577498,7578176,7578370,7579311,7579699,7579838,7590694,	7573008,7574033,7576584,7576926,7577155,7577608,7578289,7578554,7579590,7579721,7579940,7590808,	0	TP53	cmpl	cmpl	-1,-1,0,1,2,0,1,0,0,-1,-1,-1,
642	NM_001276696	chr17	-	7571719	7590808	7576624	7579569	12	7571719,7573926,7576524,7576852,7577018,7577498,7578176,7578370,7579311,7579699,7579838,7590694,	7573008,7574033,7576657,7576926,7577155,7577608,7578289,7578554,7579590,7579721,7579940,7590808,	0	TP53	cmpl	cmpl	-1,-1,0,1,2,0,1,0,0,-1,-1,-1,
642	NM_001276697	chr17	-	7571719	7578562	7572926	7578452	7	7571719,7573926,7576852,7577018,7577498,7578176,7578370,	7573008,7574033,7576926,7577155,7577608,7578289,7578562,	0	TP53	cmpl	cmpl	2,0,1,2,0,1,0,
642	NM_001276698	chr17	-	7571719	7578562	7576624	7578452	8	7571719,7573926,7576524,7576852,7577018,7577498,7578176,7578370,	7573008,7574033,7576657,7576926,7577155,7577608,7578289,7578562,	0	TP53	cmpl	cmpl	-1,-1,0,1,2,0,1,0,
642	NM_001276699	chr17	-	7571719	7578562	7576536	7578452	8	7571719,7573926,7576524,7576852,7577018,7577498,7578176,7578370,	7573008,7574033,7576584,7576926,7577155,7577608,7578289,7578562,	0	TP53	cmpl	cmpl	-1,-1,0,1,2,0,1,0,
642	NM_001276760	chr17	-	7571719	7590808	7572926	7579569	11	7571719,7573926,7576852,7577018,7577498,7578176,7578370,7579311,7579699,7579838,7590694,	7573008,7574033,7576926,7577155,7577608,7578289,7578554,7579590,7579721,7579940,7590808,	0	TP53	cmpl	cmpl	2,0,1,2,0,1,0,0,-1,-1,-1,
642	NM_001276761	chr17	-	7571719	7590808	7572926	7579569	11	7571719,7573926,7576852,7577018,7577498,7578176,7578370,7579311,7579699,7579838,7590694,	7573008,7574033,7576926,7577155,7577608,7578289,7578554,7579590,7579721,7579937,7590808,	0	TP53	cmpl	cmpl	2,0,1,2,0,1,0,0,-1,-1,-1,
109	NM_001289936	chr17	+	37844346	37884911	37855812	37884297	31	37844346,37844948,37849513,37851240,37855789,37863242,37864573,37865570,37866065,37866338,37866592,37868180,37868574,37871538,37871698,37871992,37872553,37872767,37873572,37876039,37879571,37879790,37880164,37880978,37881301,37881579,37881959,37882814,37883067,37883547,37883941,	37844531,37845053,37849578,37851434,37855840,37863394,37864787,37865705,37866134,37866454,37866734,37868300,37868701,37871612,37871789,37872192,37872686,37872858,37873733,37876087,37879710,37879913,37880263,37881164,37881457,37881655,37882106,37882912,37883256,37883800,37884911,	0	ERBB2	cmpl	cmpl	-1,-1,-1,-1,0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,1,
109	NM_001289937	chr17	+	37856316	37884911	37856491	37883950	26	37856316,37863242,37864573,37865570,37866065,37866338,37866592,37868180,37868574,37871538,37871698,37871992,37872553,37872767,37873572,37876039,37879571,37879790,37880164,37880978,37881301,37881579,37881959,37882814,37883067,37883941,	37856564,37863394,37864787,37865705,37866134,37866454,37866734,37868300,37868701,37871612,37871789,37872192,37872686,37872858,37873733,37876087,37879710,37879913,37880263,37881164,37881457,37881655,37882106,37882912,37883256,37884911,	0	ERBB2	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,
873	NM_001289938	chr17	+	37844346	37873910	37863259	37873737	18	37844346,37844948,37849513,37851240,37863242,37864573,37865570,37866065,37866338,37866592,37868180,37868574,37871538,37871698,37871992,37872553,37872767,37873572,	37844531,37845053,37849578,37851434,37863394,37864787,37865705,37866134,37866454,37866734,37868300,37868701,37871612,37871789,37872192,37872686,37872858,37873910,	0	ERBB2	cmpl	cmpl	-1,-1,-1,-1,0,0,1,1,1,0,1,1,2,1,2,1,2,0,
109	NM_001382782	chr17	+	37844346	37884911	37863259	37884297	30	37844346,37844948,37849513,37850933,37863242,37864573,37865570,37866065,37866338,37866592,37868180,37868574,37871538,37871698,37871992,37872553,37872767,37873572,37876039,37879571,37879790,37880164,37880978,37881301,37881579,37881959,37882814,37883067,37883547,37883941,	37844531,37845053,37849578,37851434,37863394,37864787,37865705,37866134,37866454,37866734,37868300,37868701,37871612,37871789,37872192,37872686,37872858,37873733,37876087,37879710,37879913,37880263,37881164,37881457,37881655,37882106,37882912,37883256,37883800,37884911,	0	ERBB2	cmpl	cmpl	-1,-1,-1,-1,0,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,1,
109	NM_001382783	chr17	+	37856316	37884911	37863259	37884297	28	37856316,37859042,37863242,37864573,37865570,37866065,37866338,37866592,37868180,37868574,37871538,37871698,37871992,37872553,37872767,37873572,37876039,37879571,37879790,37880164,37880978,37881301,37881579,37881959,37882814,37883067,37883547,37883941,	37856564,37859167,37863394,37864787,37865705,37866134,37866454,37866734,37868300,37868701,37871612,37871789,37872192,37872686,37872858,37873733,37876087,37879710,37879913,37880263,37881164,37881457,37881655,37882106,37882912,37883256,37883800,37884911,	0	ERBB2	cmpl	cmpl	-1,-1,0,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,1,
109	NM_001382784	chr17	+	37856316	37884911	37856491	37884297	28	37856316,37863242,37864573,37865570,37866065,37866338,37866592,37868180,37868574,37869405,37871538,37871698,37871992,37872553,37872767,37873572,37876039,37879571,37879790,37880164,37880978,37881301,37881579,37881959,37882814,37883067,37883547,37883941,	37856564,37863394,37864787,37865705,37866134,37866454,37866734,37868300,37868701,37869522,37871612,37871789,37872192,37872686,37872858,37873733,37876087,37879710,37879913,37880263,37881164,37881457,37881655,37882106,37882912,37883256,37883800,37884911,	0	ERBB2	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,1,
109	NM_001382785	chr17	+	37856316	37884911	37856491	37884297	28	37856316,37863242,37864573,37865570,37866065,37866338,37866592,37868180,37868574,37871538,37871698,37871992,37872553,37872767,37873319,37873572,37876039,37879571,37879790,37880164,37880978,37881301,37881579,37881959,37882814,37883067,37883547,37883941,	37856564,37863394,37864787,37865705,37866134,37866454,37866734,37868300,37868701,37871612,37871789,37872192,37872686,37872858,37873421,37873733,37876087,37879710,37879913,37880263,37881164,37881457,37881655,37882106,37882912,37883256,37883800,37884911,	0	ERBB2	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,0,2,2,0,0,0,0,0,1,1,0,0,1,
109	NM_001382786	chr17	+	37856316	37884911	37856491	37884297	28	37856316,37863242,37864573,37865570,37866065,37866338,37866592,37868180,37868574,37869405,37871538,37871698,37871992,37872553,37872767,37873572,37876039,37879571,37879790,37880164,37880978,37881301,37881579,37881959,37882814,37883067,37883547,37883941,	37856564,37863394,37864787,37865705,37866134,37866454,37866734,37868300,37868701,37869522,37871612,37871789,37872192,37872686,37872858,37873733,37876087,37879710,37879877,37880263,37881164,37881457,37881655,37882106,37882912,37883256,37883800,37884911,	0	ERBB2	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,1,
109	NM_001382787	chr17	+	37856316	37884911	37856491	37884297	27	37856316,37863242,37864573,37865495,37866065,37866338,37866592,37868180,37868574,37871538,37871698,37871992,37872553,37872767,37873572,37876039,37879571,37879790,37880164,37880978,37881301,37881579,37881959,37882814,37883067,37883547,37883941,	37856564,37863394,37864787,37865705,37866134,37866454,37866734,37868300,37868701,37871612,37871789,37872192,37872686,37872858,37873733,37876087,37879710,37879913,37880263,37881164,37881457,37881655,37882106,37882912,37883256,37883800,37884911,	0	ERBB2	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,1,
109	NM_001382788	chr17	+	37856316	37884911	37856491	37884297	27	37856316,37863242,37864573,37865570,37866065,37866338,37866592,37868180,37868574,37871538,37871698,37871992,37872523,37872767,37873572,37876039,37879571,37879790,37880164,37880978,37881301,37881579,37881959,37882814,37883067,37883547,37883941,	37856564,37863394,37864787,37865705,37866134,37866454,37866734,37868300,37868701,37871612,37871789,37872192,37872686,37872858,37873733,37876087,37879710,37879913,37880263,37881164,37881457,37881655,37882106,37882912,37883256,37883800,37884911,	0	ERBB2	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,1,
109	NM_001382789	chr17	+	37856316	37884911	37856491	37884297	27	37856316,37863242,37864573,37865570,37866065,37866338,37866592,37868180,37868574,37871538,37871698,37871971,37872553,37872767,37873572,37876039,37879571,37879790,37880164,37880978,37881301,37881579,37881959,37882814,37883067,37883547,37883941,	37856564,37863394,37864787,37865705,37866134,37866454,37866734,37868300,37868701,37871612,37871789,37872192,37872686,37872858,37873733,37876087,37879710,37879913,37880263,37881164,37881457,37881655,37882106,37882912,37883256,37883800,37884911,	0	ERBB2	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,1,
109	NM_001382790	chr17	+	37856316	37884911	37856491	37884297	27	37856316,37863242,37864573,37865570,37866065,37866338,37866592,37868180,37868574,37871538,37871698,37871992,37872553,37872767,37873575,37876039,37879571,37879790,37880164,37880978,37881301,37881579,37881959,37882814,37883067,37883547,37883941,	37856564,37863394,37864787,37865705,37866134,37866454,37866734,37868300,37868701,37871612,37871789,37872192,37872686,37872858,37873733,37876087,37879710,37879913,37880263,37881164,37881457,37881655,37882106,37882912,37883256,37883800,37884911,	0	ERBB2	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,1,
109	NM_001382791	chr17	+	37856316	37884911	37856491	37884297	27	37856316,37863242,37864582,37865570,37866065,37866338,37866592,37868180,37868574,37871538,37871698,37871992,37872553,37872767,37873572,37876039,37879571,37879790,37880164,37880978,37881301,37881579,37881959,37882814,37883067,37883547,37883941,	37856564,37863394,37864787,37865705,37866134,37866454,37866734,37868300,37868701,37871612,37871789,37872192,37872686,37872858,37873733,37876087,37879710,37879913,37880263,37881164,37881457,37881655,37882106,37882912,37883256,37883800,37884911,	0	ERBB2	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,1,
109	NM_001382792	chr17	+	37856316	37884911	37856491	37884297	27	37856316,37863242,37864573,37865570,37866065,37866338,37866592,37868180,37868574,37871538,37871698,37871992,37872553,37872767,37873572,37876039,37879571,37879790,37880164,37880978,37881301,37881579,37881959,37882814,37883067,37883547,37883941,	37856564,37863394,37864787,37865705,37866134,37866454,37866734,37868300,37868701,37871612,37871789,37872192,37872686,37872858,37873733,37876087,37879710,37879877,37880263,37881164,37881457,37881655,37882106,37882912,37883256,37883800,37884911,	0	ERBB2	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,1,
109	NM_001382793	chr17	+	37856316	37884911	37856491	37884297	27	37856316,37863242,37864573,37865570,37866065,37866338,37866592,37868180,37868574,37871538,37871698,37871992,37872553,37872767,37873572,37876039,37879571,37879790,37880164,37880978,37881301,37881579,37881959,37882814,37883067,37883547,37883941,	37856564,37863394,37864787,37865705,37866134,37866454,37866734,37868300,37868701,37871612,37871789,37872192,37872686,37872858,37873733,37876087,37879710,37879871,37880263,37881164,37881457,37881655,37882106,37882912,37883256,37883800,37884911,	0	ERBB2	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,1,
109	NM_001382794	chr17	+	37856316	37884911	37856491	37884297	27	37856316,37863242,37864573,37865570,37866065,37866338,37866592,37868180,37868574,37871538,37871698,37871992,37872553,37872767,37873572,37876039,37879571,37879832,37880164,37880978,37881301,37881579,37881959,37882814,37883067,37883547,37883941,	37856564,37863394,37864787,37865705,37866134,37866454,37866734,37868300,37868701,37871612,37871789,37872192,37872686,37872858,37873733,37876087,37879710,37879913,37880263,37881164,37881457,37881655,37882106,37882912,37883256,37883800,37884911,	0	ERBB2	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,1,
109	NM_001382795	chr17	+	37856316	37884911	37856491	37884297	26	37856316,37863242,37864573,37865570,37866065,37866338,37866592,37868180,37868574,37871538,37871698,37871992,37872553,37872767,37873572,37879571,37879790,37880164,37880978,37881301,37881579,37881959,37882814,37883067,37883547,37883941,	37856564,37863394,37864787,37865705,37866134,37866454,37866734,37868300,37868701,37871612,37871789,37872192,37872686,37872858,37873733,37879710,37879913,37880263,37881164,37881457,37881655,37882106,37882912,37883256,37883800,37884911,	0	ERBB2	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,0,0,0,0,0,1,1,0,0,1,
109	NM_001382796	chr17	+	37856316	37884911	37856491	37884297	27	37856316,37863242,37864573,37865570,37866065,37866338,37866592,37868180,37868574,37871538,37871698,37871992,37872553,37872767,37873572,37876039,37879571,37879790,37880164,37880978,37881301,37881579,37881959,37882814,37883067,37883547,37883941,	37856564,37863394,37864787,37865705,37866134,37866454,37866734,37868300,37868701,37871612,37871789,37872192,37872686,37872858,37873733,37876087,37879710,37879913,37880263,37881164,37881457,37881655,37882106,37882912,37883169,37883800,37884911,	0	ERBB2	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,1,
109	NM_001382797	chr17	+	37856316	37884911	37856491	37884297	26	37856316,37863242,37864573,37865570,37866065,37866338,37866592,37868180,37868574,37871538,37871698,37871992,37872553,37872767,37873572,37876039,37879571,37879790,37880978,37881301,37881579,37881959,37882814,37883067,37883547,37883941,	37856564,37863394,37864787,37865705,37866134,37866454,37866734,37868300,37868701,37871612,37871789,37872192,37872686,37872858,37873733,37876087,37879710,37879913,37881164,37881457,37881655,37882106,37882912,37883256,37883800,37884911,	0	ERBB2	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,1,1,0,0,1,
109	NM_001382798	chr17	+	37856316	37884911	37856491	37884297	26	37856316,37863242,37864573,37865570,37866065,37866338,37866592,37868180,37868574,37871538,37871698,37871992,37872553,37872767,37873572,37876039,37879571,37879790,37880164,37880978,37881579,37881959,37882814,37883067,37883547,37883941,	37856564,37863394,37864787,37865705,37866134,37866454,37866734,37868300,37868701,37871612,37871789,37872192,37872686,37872858,37873733,37876087,37879710,37879913,37880263,37881164,37881655,37882106,37882912,37883256,37883800,37884911,	0	ERBB2	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,1,1,0,0,1,
109	NM_001382799	chr17	+	37856316	37884911	37856491	37884297	26	37856316,37863242,37864573,37866110,37866338,37866592,37868180,37868574,37871538,37871698,37871992,37872553,37872767,37873572,37876039,37879571,37879790,37880164,37880978,37881301,37881579,37881959,37882814,37883067,37883547,37883941,	37856564,37863394,37864787,37866134,37866454,37866734,37868300,37868701,37871612,37871789,37872192,37872686,37872858,37873733,37876087,37879710,37879913,37880263,37881164,37881457,37881655,37882106,37882912,37883256,37883800,37884911,	0	ERBB2	cmpl	cmpl	0,1,0,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,1,
109	NM_001382800	chr17	+	37856316	37884911	37856491	37884297	26	37856316,37863242,37864573,37865570,37866065,37866338,37866592,37868180,37868574,37871538,37871698,37871992,37872553,37872767,37873572,37876039,37879571,37879790,37880164,37881301,37881579,37881959,37882814,37883067,37883547,37883941,	37856564,37863394,37864787,37865705,37866134,37866454,37866734,37868300,37868701,37871612,37871789,37872192,37872686,37872858,37873733,37876087,37879710,37879913,37880263,37881457,37881655,37882106,37882912,37883256,37883800,37884911,	0	ERBB2	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,1,1,0,0,1,
109	NM_001382801	chr17	+	37856316	37884911	37856491	37884297	25	37856316,37863242,37864573,37865570,37866065,37866338,37866592,37868180,37868574,37871538,37871698,37871992,37872553,37872767,37873572,37879571,37879790,37880164,37880978,37881579,37881959,37882814,37883067,37883547,37883941,	37856564,37863394,37864787,37865705,37866134,37866454,37866734,37868300,37868701,37871612,37871789,37872192,37872686,37872858,37873733,37879710,37879913,37880263,37881164,37881655,37882106,37882912,37883256,37883800,37884911,	0	ERBB2	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,0,0,0,0,1,1,0,0,1,
109	NM_001382802	chr17	+	37856316	37884911	37856491	37884297	25	37856316,37863242,37864573,37865570,37866065,37868180,37868574,37871538,37871698,37871992,37872553,37872767,37873572,37876039,37879571,37879790,37880164,37880978,37881301,37881579,37881959,37882814,37883067,37883547,37883941,	37856564,37863394,37864787,37865705,37866134,37868300,37868701,37871612,37871789,37872192,37872686,37872858,37873733,37876087,37879710,37879913,37880263,37881164,37881457,37881655,37882106,37882912,37883256,37883800,37884911,	0	ERBB2	cmpl	cmpl	0,1,0,1,1,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,1,
109	NM_001382803	chr17	+	37856316	37884911	37856491	37883950	26	37856316,37863242,37864573,37865570,37866065,37866338,37866592,37868180,37868574,37871538,37871698,37871992,37872553,37872767,37873572,37876039,37879571,37879790,37880164,37880978,37881301,37881579,37881959,37882814,37883067,37883941,	37856564,37863394,37864787,37865705,37866134,37866454,37866734,37868300,37868701,37871612,37871789,37872192,37872686,37872858,37873733,37876087,37879710,37879871,37880263,37881164,37881457,37881655,37882106,37882912,37883256,37884911,	0	ERBB2	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,
109	NM_001382804	chr17	+	37856316	37884911	37856491	37884297	21	37856316,37868180,37868574,37871538,37871698,37871992,37872553,37872767,37873572,37876039,37879571,37879790,37880164,37880978,37881301,37881579,37881959,37882814,37883067,37883547,37883941,	37856564,37868300,37868701,37871612,37871789,37872192,37872686,37872858,37873733,37876087,37879710,37879913,37880263,37881164,37881457,37881655,37882106,37882912,37883256,37883800,37884911,	0	ERBB2	cmpl	cmpl	0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,1,
109	NM_001382805	chr17	+	37856316	37884911	37856491	37884297	20	37856316,37863242,37864573,37865570,37866065,37866338,37866592,37868180,37868574,37871538,37871698,37871992,37872553,37872767,37873572,37876039,37879571,37879790,37883547,37883941,	37856564,37863394,37864787,37865705,37866134,37866454,37866734,37868300,37868701,37871612,37871789,37872192,37872686,37872858,37873733,37876087,37879710,37879913,37883800,37884911,	0	ERBB2	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,1,
